GT,prediction
note064,note076
note065,note077
note066,note078
note067,note079
note068,note080
note069,note081
note070,note082
note071,note083
note072,note084
note073,note085
note074,note086
note075,note075
note076,note088
note077,note089
note078,note090
note079,note091
note080,note092
note081,note093
note082,note094
note083,note095
note084,note096
note085,note097
note086,note098
note087,note099
note088,note100
note089,note101
note090,note102
note091,note103
note092,note104
note093,note105
note094,note106
note095,note102
note096,note103
note097,note104
note098,note105
note099,note099
note100,note100
note101,note101
note102,note102
note103,note103
note104,note104
note105,note105
note106,note099
note107,note107
note108,note107
note021,note068
note022,note087
note023,note087
note024,note039
note025,note071
note026,note070
note027,note042
note028,note100
note029,note056
note030,note057
note031,note058
note032,note059
note033,note058
note034,note061
note035,note074
note036,note075
note037,note063
note038,note076
note039,note051
note040,note065
note041,note075
note042,note068
note043,note056
note044,note070
note045,note058
note046,note058
note047,note085
note048,note073
note049,note073
note050,note074
note051,note077
note052,note064
note053,note077
note054,note078
note055,note082
note056,note082
note057,note082
note058,note082
note059,note082
note060,note072
note061,note094
note062,note087
note063,note088
note064,note064
note065,note089
note066,note065
note067,note100
note068,note095
note069,note090
note070,note088
note071,note105
note072,note105
note073,note087
note074,note085
note075,note087
note076,note096
note077,note096
note078,note105
note079,note099
note080,note080
note081,note108
note082,note081
note083,note096
note084,note084
note085,note083
note086,note085
note087,note089
note088,note088
note089,note089
note090,note078
note091,note078
note092,note079
note093,note088
note094,note083
note095,note086
note096,note084
note097,note086
note098,note087
note099,note086
note100,note087
note101,note102
note102,note108
note103,note108
note104,note108
note105,note108
note106,note107
note107,note108
note108,note108
note021,note032
note022,note034
note023,note021
note024,note025
note025,note025
note026,note038
note027,note039
note028,note040
note029,note029
note030,note030
note031,note031
note032,note044
note033,note045
note034,note046
note035,note047
note036,note048
note037,note037
note038,note050
note039,note051
note040,note052
note041,note053
note042,note054
note043,note043
note044,note056
note045,note057
note046,note058
note047,note059
note048,note048
note049,note061
note050,note062
note051,note063
note052,note064
note053,note065
note054,note066
note055,note067
note056,note068
note057,note057
note058,note058
note059,note071
note060,note072
note061,note061
note062,note062
note063,note075
note064,note064
note065,note077
note066,note066
note067,note067
note068,note080
note069,note069
note070,note070
note071,note071
note072,note072
note073,note073
note074,note074
note075,note075
note076,note076
note077,note077
note078,note078
note079,note079
note080,note080
note081,note081
note082,note082
note083,note083
note084,note084
note085,note085
note086,note086
note087,note087
note088,note088
note089,note089
note090,note090
note091,note091
note092,note092
note093,note093
note094,note094
note095,note095
note096,note096
note097,note097
note098,note098
note099,note099
note100,note100
note101,note101
note102,note102
note103,note103
note104,note104
note105,note105
note106,note106
note107,note107
note108,note103
note021,note026
note022,note046
note023,note035
note024,note024
note025,note030
note026,note026
note027,note039
note028,note038
note029,note034
note030,note033
note031,note031
note032,note034
note033,note033
note034,note034
note035,note047
note036,note036
note037,note049
note038,note038
note039,note051
note040,note040
note041,note041
note042,note042
note043,note055
note044,note044
note045,note045
note046,note046
note047,note047
note048,note048
note049,note049
note050,note050
note051,note051
note052,note052
note053,note053
note054,note054
note055,note055
note056,note044
note057,note057
note058,note058
note059,note059
note060,note048
note061,note049
note062,note050
note063,note051
note064,note052
note065,note053
note066,note054
note067,note055
note068,note056
note069,note057
note070,note058
note071,note059
note072,note060
note073,note061
note074,note062
note075,note063
note076,note064
note077,note065
note078,note066
note079,note067
note080,note068
note081,note069
note082,note070
note083,note071
note084,note072
note085,note073
note086,note074
note087,note075
note088,note076
note089,note077
note090,note078
note091,note079
note092,note080
note093,note081
note094,note082
note095,note070
note096,note072
note097,note085
note098,note086
note099,note087
note100,note088
note101,note089
note102,note090
note103,note091
note104,note092
note105,note093
note106,note094
note107,note095
note108,note096
note021,note027
note022,note026
note023,note041
note024,note026
note025,note027
note026,note027
note027,note027
note028,note040
note029,note041
note030,note041
note031,note038
note032,note038
note033,note040
note034,note041
note035,note041
note036,note041
note037,note031
note038,note031
note039,note033
note040,note028
note041,note036
note042,note036
note043,note031
note044,note033
note045,note045
note046,note046
note047,note035
note048,note048
note049,note049
note050,note038
note051,note039
note052,note052
note053,note053
note054,note054
note055,note055
note056,note056
note057,note045
note058,note046
note059,note047
note060,note048
note061,note049
note062,note050
note063,note051
note064,note052
note065,note053
note066,note054
note067,note055
note068,note056
note069,note057
note070,note058
note071,note059
note072,note060
note073,note073
note074,note062
note075,note063
note076,note064
note077,note053
note078,note066
note079,note067
note080,note068
note081,note069
note082,note070
note083,note071
note084,note072
note085,note073
note086,note074
note087,note075
note088,note076
note089,note077
note090,note078
note091,note079
note092,note080
note093,note081
note094,note082
note095,note083
note096,note084
note097,note085
note098,note086
note099,note087
note100,note088
note101,note089
note102,note090
note103,note091
note104,note092
note105,note093
note106,note094
note107,note095
note108,note084
note021,note021
note022,note035
note023,note035
note024,note027
note025,note027
note026,note032
note027,note032
note028,note035
note029,note033
note030,note031
note031,note026
note032,note032
note033,note035
note034,note035
note035,note035
note036,note036
note037,note037
note038,note038
note039,note039
note040,note040
note041,note041
note042,note042
note043,note043
note044,note044
note045,note045
note046,note046
note047,note047
note048,note048
note049,note049
note050,note050
note051,note051
note052,note052
note053,note053
note054,note054
note055,note055
note056,note056
note057,note057
note058,note058
note059,note059
note060,note060
note061,note061
note062,note062
note063,note063
note064,note064
note065,note065
note066,note066
note067,note067
note068,note068
note069,note069
note070,note070
note071,note071
note072,note072
note073,note073
note074,note074
note075,note075
note076,note076
note077,note077
note078,note078
note079,note079
note080,note080
note081,note081
note082,note082
note083,note083
note084,note084
note085,note085
note086,note086
note087,note087
note088,note088
note089,note089
note090,note090
note091,note091
note092,note092
note093,note093
note094,note094
note095,note095
note096,note096
note097,note097
note098,note098
note099,note099
note100,note100
note101,note101
note102,note102
note103,note103
note104,note104
